"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/10/2019","AirNow","100032004","6","7.4","ug/m3 LC","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/11/2019","AirNow","100032004","6","5.9","ug/m3 LC","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/12/2019","AirNow","100032004","6","2.3","ug/m3 LC","10","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/13/2019","AirNow","100032004","6","2.4","ug/m3 LC","10","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/14/2019","AirNow","100032004","6","3.8","ug/m3 LC","16","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/15/2019","AirNow","100032004","6","5","ug/m3 LC","21","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/16/2019","AirNow","100032004","6","8.1","ug/m3 LC","34","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/17/2019","AirNow","100032004","6","11.9","ug/m3 LC","50","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/18/2019","AirNow","100032004","6","8.8","ug/m3 LC","37","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/19/2019","AirNow","100032004","6","10","ug/m3 LC","42","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/20/2019","AirNow","100032004","6","11.3","ug/m3 LC","47","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/21/2019","AirNow","100032004","6","3.4","ug/m3 LC","14","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/22/2019","AirNow","100032004","6","4","ug/m3 LC","17","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/23/2019","AirNow","100032004","6","5.7","ug/m3 LC","24","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/25/2019","AirNow","100032004","6","4.2","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/26/2019","AirNow","100032004","6","6.2","ug/m3 LC","26","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/27/2019","AirNow","100032004","6","5.2","ug/m3 LC","22","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/28/2019","AirNow","100032004","6","7.9","ug/m3 LC","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/29/2019","AirNow","100032004","6","8.3","ug/m3 LC","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/30/2019","AirNow","100032004","6","7.5","ug/m3 LC","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"05/31/2019","AQS","100032004","6","9","ug/m3 LC","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/01/2019","AQS","100032004","6","13.9","ug/m3 LC","55","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/02/2019","AQS","100032004","6","16.2","ug/m3 LC","60","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/03/2019","AQS","100032004","6","5.1","ug/m3 LC","21","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/04/2019","AQS","100032004","6","3.5","ug/m3 LC","15","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/05/2019","AQS","100032004","6","12","ug/m3 LC","50","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/06/2019","AQS","100032004","6","10.1","ug/m3 LC","42","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/07/2019","AQS","100032004","6","8.2","ug/m3 LC","34","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/08/2019","AQS","100032004","6","10.5","ug/m3 LC","44","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/09/2019","AQS","100032004","6","8.2","ug/m3 LC","34","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/10/2019","AQS","100032004","6","5","ug/m3 LC","21","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/11/2019","AQS","100032004","6","4.2","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/12/2019","AQS","100032004","6","4.8","ug/m3 LC","20","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/13/2019","AQS","100032004","6","3.6","ug/m3 LC","15","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/14/2019","AQS","100032004","6","4.4","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/15/2019","AQS","100032004","6","8","ug/m3 LC","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/16/2019","AQS","100032004","6","10.8","ug/m3 LC","45","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/17/2019","AQS","100032004","6","9.2","ug/m3 LC","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/18/2019","AQS","100032004","6","7.8","ug/m3 LC","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/19/2019","AQS","100032004","6","5.1","ug/m3 LC","21","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/20/2019","AQS","100032004","6","5.6","ug/m3 LC","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/21/2019","AQS","100032004","6","5.7","ug/m3 LC","24","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/25/2019","AQS","100032004","6","7.2","ug/m3 LC","30","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/26/2019","AQS","100032004","6","7.8","ug/m3 LC","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/27/2019","AQS","100032004","6","8.5","ug/m3 LC","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/28/2019","AQS","100032004","6","10.8","ug/m3 LC","45","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/29/2019","AQS","100032004","6","10.2","ug/m3 LC","43","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"06/30/2019","AQS","100032004","6","7.4","ug/m3 LC","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/01/2019","AQS","100032004","6","5.2","ug/m3 LC","22","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/02/2019","AQS","100032004","6","7.5","ug/m3 LC","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/03/2019","AQS","100032004","6","7.6","ug/m3 LC","32","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/04/2019","AQS","100032004","6","10","ug/m3 LC","42","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/05/2019","AQS","100032004","6","11.3","ug/m3 LC","47","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/06/2019","AQS","100032004","6","8.9","ug/m3 LC","37","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/07/2019","AQS","100032004","6","8","ug/m3 LC","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/08/2019","AQS","100032004","6","11.2","ug/m3 LC","47","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/09/2019","AQS","100032004","6","12.7","ug/m3 LC","52","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/10/2019","AQS","100032004","6","11.5","ug/m3 LC","48","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/11/2019","AQS","100032004","6","6.7","ug/m3 LC","28","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/12/2019","AQS","100032004","6","8.7","ug/m3 LC","36","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/13/2019","AQS","100032004","6","8.1","ug/m3 LC","34","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/14/2019","AQS","100032004","6","10","ug/m3 LC","42","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/15/2019","AQS","100032004","6","7.8","ug/m3 LC","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/16/2019","AQS","100032004","6","10","ug/m3 LC","42","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/17/2019","AQS","100032004","6","10.7","ug/m3 LC","45","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/18/2019","AQS","100032004","6","8.5","ug/m3 LC","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/19/2019","AQS","100032004","6","10.3","ug/m3 LC","43","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/20/2019","AQS","100032004","6","13.8","ug/m3 LC","55","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/21/2019","AQS","100032004","6","13.1","ug/m3 LC","53","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/22/2019","AQS","100032004","6","6.5","ug/m3 LC","27","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/23/2019","AQS","100032004","6","3.7","ug/m3 LC","15","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/24/2019","AQS","100032004","6","6.8","ug/m3 LC","28","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/25/2019","AQS","100032004","6","8.7","ug/m3 LC","36","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/26/2019","AQS","100032004","6","9.9","ug/m3 LC","41","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/27/2019","AQS","100032004","6","11.2","ug/m3 LC","47","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/28/2019","AQS","100032004","6","12.6","ug/m3 LC","52","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/29/2019","AQS","100032004","6","15.5","ug/m3 LC","58","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/30/2019","AQS","100032004","6","14.2","ug/m3 LC","55","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"07/31/2019","AQS","100032004","6","11.8","ug/m3 LC","49","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/01/2019","AQS","100032004","6","10.4","ug/m3 LC","43","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/02/2019","AQS","100032004","6","9.5","ug/m3 LC","40","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/03/2019","AQS","100032004","6","9.1","ug/m3 LC","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/04/2019","AQS","100032004","6","9.2","ug/m3 LC","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/05/2019","AQS","100032004","6","11.6","ug/m3 LC","48","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/06/2019","AQS","100032004","6","12.5","ug/m3 LC","52","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/07/2019","AQS","100032004","6","10.6","ug/m3 LC","44","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/08/2019","AQS","100032004","6","9.7","ug/m3 LC","40","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/09/2019","AQS","100032004","6","9","ug/m3 LC","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/10/2019","AQS","100032004","6","6.5","ug/m3 LC","27","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/11/2019","AQS","100032004","6","5.4","ug/m3 LC","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/12/2019","AQS","100032004","6","7.6","ug/m3 LC","32","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/13/2019","AQS","100032004","6","11.8","ug/m3 LC","49","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/14/2019","AQS","100032004","6","14.1","ug/m3 LC","55","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/15/2019","AQS","100032004","6","12.8","ug/m3 LC","52","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"08/16/2019","AQS","100032004","6","8.4","ug/m3 LC","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
